S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S2_1,S2_2,S3_1,S3_2,S4_1,Nivel_agua,Nivel_total
1524.07572,1524.65635,1530.27605,1538.64341,1552.57613,1553.28963,1531.0407,1539.38465,1544.77602,1550.41036,1545.27892,1880.0,2188.0
1524.07618,1524.65657,1530.27666,1538.64315,1552.57689,1553.29002,1531.04107,1539.38505,1544.77664,1550.41075,1545.27854,1880.0,2188.0
1524.07629,1524.65585,1530.27609,1538.64318,1552.57642,1553.29021,1531.04112,1539.3848,1544.7759,1550.4103,1545.27993,1880.0,2188.0
1524.07634,1524.65566,1530.27672,1538.64362,1552.57627,1553.29014,1531.04023,1539.38458,1544.77475,1550.41143,1545.27894,1880.0,2188.0
1524.07593,1524.656,1530.27546,1538.64389,1552.57641,1553.29025,1531.04145,1539.38577,1544.77594,1550.41189,1545.27958,1880.0,2188.0
1524.07524,1524.65621,1530.27566,1538.64332,1552.57662,1553.29061,1531.04069,1539.38403,1544.7759,1550.41119,1545.27921,1880.0,2188.0
1524.07508,1524.65613,1530.2764,1538.64309,1552.57652,1553.29021,1531.04053,1539.38431,1544.77574,1550.41094,1545.27973,1880.0,2188.0
1524.0753,1524.65627,1530.27563,1538.64393,1552.57645,1553.28996,1531.0401,1539.38479,1544.77661,1550.41098,1545.27914,1880.0,2188.0
1524.07607,1524.65615,1530.27597,1538.64362,1552.57645,1553.2897,1531.04053,1539.38535,1544.7758,1550.41105,1545.27942,1880.0,2188.0
1524.07589,1524.65673,1530.27653,1538.64398,1552.57587,1553.29053,1531.0401,1539.38498,1544.776,1550.41237,1545.27917,1880.0,2188.0
1524.07646,1524.65634,1530.27598,1538.64346,1552.57668,1553.29028,1531.04102,1539.38533,1544.77625,1550.41056,1545.27881,1880.0,2188.0
1524.07621,1524.65646,1530.27609,1538.64309,1552.57602,1553.2903,1531.04033,1539.38514,1544.70244,1550.41185,1545.27947,1880.0,2188.0
1524.07645,1524.65565,1530.27646,1538.64312,1552.57611,1553.28972,1531.04058,1539.38497,1544.77665,1550.411,1545.2788,1880.0,2188.0
1524.07664,1524.65676,1530.27572,1538.643,1552.57646,1553.29015,1531.04069,1539.38453,1544.77618,1550.4116,1545.27919,1880.0,2188.0
1524.07638,1524.65607,1530.27561,1538.64398,1552.57644,1553.28998,1531.04024,1539.3851,1544.77535,1550.41141,1545.27915,1880.0,2188.0
1524.0765,1524.65601,1530.27637,1538.64385,1552.57672,1553.29019,1531.04083,1539.38464,1544.7758,1550.41189,1545.27941,1880.0,2188.0
1524.07644,1524.65597,1530.27605,1538.64353,1552.57619,1553.29048,1531.04116,1539.38497,1544.77598,1550.41088,1545.27905,1880.0,2188.0
1524.07629,1524.6563,1530.2763,1538.64341,1552.57645,1553.29004,1531.04057,1539.3854,1544.77641,1550.41198,1545.27974,1880.0,2188.0
1524.07632,1524.65667,1530.27565,1538.64392,1552.57675,1553.29049,1531.04084,1539.38515,1544.77591,1550.41052,1545.27913,1880.0,2188.0
1524.07592,1524.65657,1530.27619,1538.64331,1552.57627,1553.28995,1531.04012,1539.38446,1544.77594,1550.41153,1545.27983,1880.0,2188.0
1524.07613,1524.65598,1530.27621,1538.6431,1552.57617,1553.29093,1531.04105,1539.38529,1544.77618,1550.41153,1545.27921,1880.0,2188.0
1524.07693,1524.65701,1530.27615,1538.64311,1552.57641,1553.29071,1531.04015,1539.3857,1544.77617,1550.41068,1545.27942,1880.0,2188.0
1524.07631,1524.65646,1530.27646,1538.64339,1552.57699,1553.2907,1531.04152,1539.38497,1544.77644,1550.4117,1545.27918,1880.0,2188.0
1524.07668,1524.6575,1530.27587,1538.64339,1552.57608,1553.29092,1531.04071,1539.38587,1544.77595,1550.41004,1545.27895,1880.0,2188.0
1524.07625,1524.65575,1530.27606,1538.64368,1552.57666,1553.28976,1531.04065,1539.38478,1544.77609,1550.41042,1545.27905,1880.0,2188.0
1524.07644,1524.65663,1530.27628,1538.64307,1552.57596,1553.28969,1531.04132,1539.38521,1544.77594,1550.41206,1545.27939,1880.0,2188.0
1524.07765,1524.65699,1530.27581,1538.64379,1552.57642,1553.29072,1531.04099,1539.38503,1544.77663,1550.41083,1545.27867,1880.0,2188.0
1524.07614,1524.65659,1530.27614,1538.64342,1552.57706,1553.29054,1531.04102,1539.38506,1544.77609,1550.41168,1545.27851,1880.0,2188.0
1524.07672,1524.65668,1530.2762,1538.64395,1552.57641,1553.29098,1531.04061,1539.38558,1544.77593,1550.41175,1545.27853,1880.0,2188.0
1524.07663,1524.6568,1530.27568,1538.64342,1552.57672,1553.29058,1531.04116,1539.38541,1544.77519,1550.41146,1545.27872,1880.0,2188.0
1524.0769,1524.65675,1530.27719,1538.64296,1552.5767,1553.29041,1531.04063,1539.38442,1544.77529,1550.41139,1545.27944,1880.0,2188.0
1524.07633,1524.65677,1530.27615,1538.64341,1552.57666,1553.29055,1531.04092,1539.38493,1544.77656,1550.41202,1545.27951,1880.0,2188.0
1524.07703,1524.65685,1530.27655,1538.64366,1552.57688,1553.29019,1531.04151,1539.38534,1544.77738,1550.41306,1545.27955,1880.0,2188.0
1524.07667,1524.65708,1530.27662,1538.64361,1552.57679,1553.2903,1531.04109,1539.38513,1544.77619,1550.41062,1545.27937,1880.0,2188.0
1524.07733,1524.65707,1530.2767,1538.6433,1552.57627,1553.29051,1531.04096,1539.38482,1544.77673,1550.41168,1545.27984,1880.0,2188.0
1524.07618,1524.6568,1530.27636,1538.64315,1552.57672,1553.29059,1531.04108,1539.38486,1544.77512,1550.41181,1545.27896,1880.0,2188.0
1524.07676,1524.65689,1530.27688,1538.64361,1552.57725,1553.29084,1531.04036,1539.38506,1544.77669,1550.41089,1545.28006,1880.0,2188.0
1524.07685,1524.65669,1530.27695,1538.64345,1552.57692,1553.29101,1531.04126,1539.38471,1544.7754,1550.41104,1545.2795,1880.0,2188.0
1524.07667,1524.65687,1530.27589,1538.64375,1552.57611,1553.29039,1531.04054,1539.38527,1544.7763,1550.41198,1545.27995,1880.0,2188.0
1524.07754,1524.65752,1530.27614,1538.6434,1552.57558,1553.29052,1531.04111,1539.38545,1544.77612,1550.41166,1545.27966,1880.0,2188.0
1524.07675,1524.65661,1530.27671,1538.64382,1552.57686,1553.2901,1531.0412,1539.38543,1544.77596,1550.41021,1545.27888,1880.0,2188.0
1524.07656,1524.65728,1530.27594,1538.64295,1552.57664,1553.29045,1531.03989,1539.38517,1544.77602,1550.41004,1545.27937,1880.0,2188.0
1524.07709,1524.65726,1530.27582,1538.64339,1552.57647,1553.29058,1531.04027,1539.38488,1544.77654,1550.41186,1545.27964,1880.0,2188.0
1524.07683,1524.65711,1530.27621,1538.64316,1552.57741,1553.29018,1531.04099,1539.38501,1544.77635,1550.41151,1545.27979,1880.0,2188.0
1524.07637,1524.65639,1530.27594,1538.64336,1552.57643,1553.28996,1531.04104,1539.38522,1544.776,1550.41148,1545.27871,1880.0,2188.0
1524.07586,1524.65639,1530.27576,1538.64357,1552.57641,1553.28988,1531.0408,1539.38478,1544.77716,1550.41165,1545.27897,1880.0,2188.0
1524.07701,1524.6564,1530.27583,1538.64298,1552.57713,1553.28975,1531.0408,1539.38459,1544.77632,1550.41199,1545.27917,1880.0,2188.0
1524.07648,1524.65673,1530.27619,1538.64356,1552.57667,1553.2899,1531.04056,1539.38468,1544.77566,1550.41234,1545.27951,1880.0,2188.0
1524.07629,1524.65711,1530.27579,1538.6436,1552.57701,1553.28974,1531.04056,1539.38512,1544.7761,1550.41161,1545.28067,1880.0,2188.0
1524.07684,1524.65691,1530.27591,1538.64358,1552.57649,1553.29052,1531.04123,1539.38558,1544.77619,1550.41137,1545.27952,1880.0,2188.0
1524.07779,1524.65722,1530.27619,1538.64345,1552.57621,1553.29018,1531.04162,1539.38445,1544.77624,1550.41164,1545.27944,1880.0,2188.0
1524.0772,1524.65711,1530.27598,1538.6432,1552.57596,1553.28973,1531.04106,1539.38578,1544.77635,1550.41015,1545.27929,1880.0,2188.0
1524.07672,1524.65697,1530.27577,1538.64306,1552.5766,1553.28991,1531.04074,1539.38551,1544.77654,1550.41177,1545.27806,1880.0,2188.0
1524.07708,1524.65684,1530.27555,1538.64322,1552.57691,1553.29015,1531.04119,1539.3849,1544.77679,1550.41158,1545.2797,1880.0,2188.0
1524.07663,1524.65668,1530.27604,1538.64292,1552.57688,1553.2902,1531.04041,1539.38502,1544.77599,1550.40802,1545.27994,1880.0,2188.0
1524.07723,1524.65739,1530.27605,1538.64305,1552.5767,1553.28978,1531.04081,1539.38468,1544.77707,1550.41043,1545.27994,1880.0,2188.0
1524.07756,1524.65657,1530.27637,1538.64338,1552.5768,1553.29045,1531.04156,1539.38424,1544.77587,1550.41195,1545.27925,1880.0,2188.0
1524.07676,1524.65678,1530.27614,1538.64348,1552.57663,1553.2906,1531.04092,1539.38585,1544.77662,1550.41174,1545.27996,1880.0,2188.0
1524.07656,1524.6569,1530.27592,1538.64431,1552.57679,1553.29018,1531.04086,1539.38587,1544.77589,1550.4126,1545.27948,1880.0,2188.0
1524.077,1524.65662,1530.27597,1538.64374,1552.57625,1553.29023,1531.04051,1539.38499,1544.77674,1550.41397,1545.27923,1880.0,2188.0
1524.07687,1524.65674,1530.27586,1538.64328,1552.57607,1553.29027,1531.04084,1539.38503,1544.7756,1550.41275,1545.27944,1880.0,2188.0
1524.07669,1524.6569,1530.27688,1538.64378,1552.57649,1553.28993,1531.04126,1539.38578,1544.7757,1550.41097,1545.27914,1880.0,2188.0
1524.07684,1524.65693,1530.27559,1538.64353,1552.57634,1553.29017,1531.04088,1539.38484,1544.77574,1550.41033,1545.27891,1880.0,2188.0
1524.07633,1524.6565,1530.27616,1538.64347,1552.57668,1553.29015,1531.04126,1539.38477,1544.7,1550.41162,1545.27956,1880.0,2188.0
1524.07728,1524.65598,1530.27595,1538.64275,1552.57672,1553.29044,1531.04081,1539.3853,1544.77578,1550.41185,1545.2796,1880.0,2188.0
1524.07688,1524.65671,1530.2761,1538.64327,1552.57612,1553.29044,1531.04117,1539.3853,1544.77689,1550.41234,1545.27936,1880.0,2188.0
1524.07737,1524.6566,1530.27565,1538.6432,1552.57721,1553.29046,1531.04135,1539.38484,1544.77622,1550.41285,1545.27978,1880.0,2188.0
1524.0768,1524.65676,1530.27631,1538.64314,1552.5768,1553.28973,1531.04082,1539.38502,1544.69907,1550.41033,1545.27958,1880.0,2188.0
1524.07701,1524.65635,1530.2756,1538.64319,1552.57655,1553.28994,1531.0419,1539.38522,1544.77654,1550.41191,1545.27925,1880.0,2188.0
1524.07689,1524.65609,1530.27607,1538.64371,1552.5764,1553.29003,1531.04093,1539.38521,1544.77593,1550.41211,1545.28012,1880.0,2188.0
1524.07684,1524.65639,1530.27533,1538.64318,1552.5764,1553.28963,1531.04133,1539.3854,1544.77608,1550.41209,1545.27971,1880.0,2188.0
1524.07639,1524.65623,1530.2763,1538.64374,1552.57637,1553.29041,1531.04067,1539.38544,1544.77744,1550.41166,1545.27916,1880.0,2188.0
1524.07663,1524.65653,1530.27603,1538.64342,1552.57678,1553.2901,1531.04145,1539.38574,1544.77459,1550.41164,1545.27934,1880.0,2188.0
1524.07723,1524.65602,1530.2757,1538.64344,1552.57569,1553.2895,1531.04138,1539.38596,1544.77595,1550.41242,1545.27965,1880.0,2188.0
1524.07745,1524.65608,1530.27642,1538.64361,1552.57722,1553.29088,1531.04137,1539.38579,1544.77571,1550.41214,1545.27994,1880.0,2188.0
1524.07686,1524.65632,1530.2762,1538.64358,1552.57653,1553.29042,1531.0407,1539.38471,1544.77445,1550.41198,1545.27886,1880.0,2188.0
1524.07721,1524.65607,1530.27612,1538.6425,1552.57674,1553.28964,1531.0414,1539.38543,1544.77665,1550.41273,1545.27942,1880.0,2188.0
1524.07712,1524.65608,1530.27595,1538.64366,1552.57747,1553.29031,1531.04105,1539.38541,1544.77576,1550.41119,1545.27832,1880.0,2188.0
1524.07668,1524.65621,1530.2762,1538.64328,1552.57686,1553.29048,1531.04076,1539.38537,1544.77615,1550.41164,1545.27941,1880.0,2188.0
1524.07757,1524.65628,1530.27625,1538.64354,1552.57673,1553.29003,1531.04103,1539.38556,1544.77623,1550.41191,1545.27921,1880.0,2188.0
1524.07737,1524.65642,1530.27608,1538.64336,1552.57553,1553.29025,1531.04094,1539.38492,1544.77525,1550.41121,1545.27951,1880.0,2188.0
1524.07713,1524.65539,1530.27539,1538.64284,1552.57669,1553.29,1531.04171,1539.3853,1544.70111,1550.41204,1545.27918,1880.0,2188.0
1524.07739,1524.65579,1530.27609,1538.64352,1552.57624,1553.28996,1531.0409,1539.38537,1544.77644,1550.4124,1545.27888,1880.0,2188.0
1524.07691,1524.65564,1530.27552,1538.64344,1552.57689,1553.28987,1531.04113,1539.38611,1544.77603,1550.41366,1545.27938,1880.0,2188.0
1524.077,1524.65599,1530.27612,1538.64247,1552.5762,1553.28966,1531.04094,1539.38489,1544.77631,1550.41336,1545.27893,1880.0,2188.0
1524.07685,1524.65566,1530.27658,1538.64262,1552.57692,1553.28995,1531.04128,1539.38523,1544.77659,1550.41289,1545.28,1880.0,2188.0
1524.07698,1524.65546,1530.27636,1538.64324,1552.57526,1553.28999,1531.04132,1539.38527,1544.77649,1550.4128,1545.27937,1880.0,2188.0
1524.07774,1524.65637,1530.27653,1538.64295,1552.57684,1553.29023,1531.04133,1539.38484,1544.77643,1550.41319,1545.27876,1880.0,2188.0
1524.07657,1524.65493,1530.27632,1538.64285,1552.57655,1553.29051,1531.04018,1539.38515,1544.77654,1550.41295,1545.27987,1880.0,2188.0
1524.07684,1524.65572,1530.27548,1538.64344,1552.57613,1553.29038,1531.04108,1539.38494,1544.77669,1550.4111,1545.28004,1880.0,2188.0
1524.07772,1524.65594,1530.27561,1538.64308,1552.57647,1553.2902,1531.04077,1539.38594,1544.70128,1550.41197,1545.28027,1880.0,2188.0
1524.0771,1524.65548,1530.27473,1538.64325,1552.57633,1553.2901,1531.04087,1539.38422,1544.77519,1550.41222,1545.27906,1880.0,2188.0
1524.0774,1524.65587,1530.27565,1538.64333,1552.57611,1553.29011,1531.04239,1539.38499,1544.77534,1550.41438,1545.27995,1880.0,2188.0
1524.07664,1524.65558,1530.27615,1538.64394,1552.57669,1553.28982,1531.04148,1539.38566,1544.7759,1550.41174,1545.27932,1880.0,2188.0
1524.07658,1524.65609,1530.27601,1538.64312,1552.5763,1553.28934,1531.04081,1539.38455,1544.7759,1550.41188,1545.2793,1880.0,2188.0
1524.07713,1524.65598,1530.27572,1538.64326,1552.57661,1553.29043,1531.04119,1539.3851,1544.77501,1550.4125,1545.27979,1880.0,2188.0
1524.07578,1524.65576,1530.27628,1538.64363,1552.57579,1553.28991,1531.04129,1539.38488,1544.77593,1550.4122,1545.28046,1880.0,2188.0
1524.07655,1524.65525,1530.27584,1538.64284,1552.57643,1553.28948,1531.04021,1539.38434,1544.77568,1550.41203,1545.28001,1880.0,2188.0
1524.0767,1524.65602,1530.2761,1538.64292,1552.57659,1553.29014,1531.04124,1539.38565,1544.77615,1550.41179,1545.27916,1880.0,2188.0
1524.07713,1524.65517,1530.27657,1538.644,1552.57676,1553.29014,1531.04125,1539.38536,1544.77566,1550.41283,1545.27969,1880.0,2188.0
1524.07639,1524.65541,1530.27572,1538.64307,1552.57664,1553.28984,1531.04095,1539.38391,1544.77666,1550.41264,1545.28046,1880.0,2188.0
1524.07659,1524.65535,1530.27557,1538.6435,1552.57592,1553.29036,1531.04008,1539.38528,1544.77397,1550.41266,1545.27932,1880.0,2188.0
1524.0765,1524.65559,1530.27593,1538.64273,1552.57654,1553.28977,1531.04135,1539.3852,1544.77485,1550.41185,1545.27923,1880.0,2188.0
1524.07656,1524.65498,1530.27608,1538.64347,1552.57596,1553.28991,1531.04056,1539.38507,1544.77506,1550.41306,1545.28008,1880.0,2188.0
1524.07702,1524.65548,1530.27623,1538.64298,1552.57648,1553.28997,1531.04004,1539.38488,1544.77467,1550.4127,1545.27954,1880.0,2188.0
1524.07621,1524.65518,1530.27608,1538.6436,1552.57636,1553.2902,1531.04113,1539.38522,1544.77426,1550.41197,1545.28079,1880.0,2188.0
1524.07634,1524.65549,1530.2754,1538.6436,1552.5765,1553.29008,1531.04066,1539.38518,1544.77648,1550.41294,1545.27955,1880.0,2188.0
1524.07643,1524.65583,1530.2762,1538.64387,1552.57582,1553.29056,1531.04092,1539.38563,1544.77608,1550.41139,1545.28014,1880.0,2188.0
1524.077,1524.6554,1530.27603,1538.64354,1552.5773,1553.28957,1531.0415,1539.38598,1544.77513,1550.41241,1545.28016,1880.0,2188.0
1524.07663,1524.65597,1530.27585,1538.64348,1552.57693,1553.29028,1531.04116,1539.38507,1544.77587,1550.41258,1545.27962,1880.0,2188.0
1524.07661,1524.65571,1530.27598,1538.64291,1552.57706,1553.28966,1531.04114,1539.38466,1544.77628,1550.41268,1545.27994,1880.0,2188.0
1524.07615,1524.65566,1530.27509,1538.64366,1552.57611,1553.28964,1531.04079,1539.38497,1544.77623,1550.4134,1545.27927,1880.0,2188.0
1524.07638,1524.65618,1530.27604,1538.64353,1552.57665,1553.29007,1531.04134,1539.38498,1544.77612,1550.41203,1545.27982,1880.0,2188.0
1524.07633,1524.65554,1530.2753,1538.64337,1552.57643,1553.2895,1531.04076,1539.38509,1544.77528,1550.4132,1545.27961,1880.0,2188.0
1524.07729,1524.65524,1530.27536,1538.64318,1552.57615,1553.28935,1531.04071,1539.38495,1544.7753,1550.41333,1545.27942,1880.0,2188.0
1524.07677,1524.65572,1530.27576,1538.64274,1552.57666,1553.29004,1531.0404,1539.38412,1544.77567,1550.41296,1545.27954,1880.0,2188.0
1524.07571,1524.65494,1530.27607,1538.64313,1552.57691,1553.29005,1531.04059,1539.38485,1544.7752,1550.41327,1545.27998,1880.0,2188.0
1524.07679,1524.65491,1530.27604,1538.64347,1552.57632,1553.28948,1531.04057,1539.38575,1544.77488,1550.4125,1545.27981,1880.0,2188.0
1524.07614,1524.65493,1530.27608,1538.64364,1552.57644,1553.29009,1531.04092,1539.38542,1544.77599,1550.41295,1545.27977,1880.0,2188.0
1524.07618,1524.65524,1530.27634,1538.64324,1552.57713,1553.28978,1531.04061,1539.38471,1544.77618,1550.41321,1545.27968,1880.0,2188.0
1524.07607,1524.6562,1530.27588,1538.64289,1552.5763,1553.29,1531.0407,1539.38457,1544.7768,1550.41433,1545.27903,1880.0,2188.0
1524.07726,1524.65499,1530.27624,1538.64316,1552.57586,1553.28951,1531.04085,1539.3846,1544.77632,1550.41298,1545.27928,1880.0,2188.0
1524.07639,1524.65523,1530.27521,1538.64339,1552.57633,1553.28976,1531.04017,1539.38452,1544.77596,1550.41272,1545.27987,1880.0,2188.0
1524.07679,1524.655,1530.27584,1538.64375,1552.5763,1553.28962,1531.04075,1539.38552,1544.7747,1550.41279,1545.28006,1880.0,2188.0
1524.07609,1524.65491,1530.27537,1538.64407,1552.57608,1553.29005,1531.04103,1539.38511,1544.77578,1550.41247,1545.28019,1880.0,2188.0
1524.07568,1524.65499,1530.27574,1538.64355,1552.57625,1553.29043,1531.04136,1539.38567,1544.77564,1550.41277,1545.28031,1880.0,2188.0
1524.07636,1524.65509,1530.27583,1538.64348,1552.57639,1553.28994,1531.04051,1539.38539,1544.77657,1550.41326,1545.27849,1880.0,2188.0
1524.07579,1524.6558,1530.27608,1538.64305,1552.57677,1553.29,1531.04063,1539.3854,1544.77585,1550.41423,1545.28035,1880.0,2188.0
1524.07613,1524.65475,1530.27578,1538.64325,1552.57609,1553.29002,1531.04084,1539.38563,1544.77577,1550.41328,1545.27988,1880.0,2188.0
1524.0762,1524.65552,1530.27505,1538.64314,1552.57592,1553.28971,1531.04084,1539.38539,1544.77568,1550.41292,1545.28073,1880.0,2188.0
1524.07629,1524.6552,1530.27635,1538.64384,1552.57625,1553.29014,1531.04135,1539.38556,1544.77675,1550.41319,1545.27916,1880.0,2188.0
1524.07649,1524.65562,1530.27544,1538.64372,1552.57626,1553.28951,1531.04071,1539.38547,1544.77665,1550.41348,1545.27958,1880.0,2188.0
1524.07564,1524.65547,1530.27577,1538.64361,1552.57661,1553.29021,1531.04144,1539.38613,1544.77523,1550.41278,1545.27974,1880.0,2188.0
1524.07633,1524.65553,1530.2756,1538.6427,1552.57591,1553.28957,1531.04167,1539.38426,1544.77523,1550.41285,1545.27938,1880.0,2188.0
1524.07704,1524.65503,1530.27521,1538.64375,1552.57639,1553.28955,1531.04041,1539.38491,1544.77566,1550.4127,1545.28044,1880.0,2188.0
1524.07615,1524.65472,1530.27605,1538.64305,1552.57653,1553.29056,1531.0411,1539.38461,1544.77541,1550.41353,1545.27946,1880.0,2188.0
1524.07661,1524.65562,1530.27632,1538.64331,1552.57709,1553.29015,1531.04144,1539.38515,1544.77629,1550.41212,1545.27942,1880.0,2188.0
1524.07617,1524.65541,1530.27559,1538.64342,1552.57623,1553.28923,1531.04096,1539.38537,1544.77594,1550.41281,1545.27952,1880.0,2188.0
1524.07622,1524.65552,1530.27495,1538.64322,1552.57626,1553.28948,1531.04124,1539.38487,1544.77577,1550.41274,1545.27957,1880.0,2188.0
1524.07621,1524.65516,1530.27585,1538.64369,1552.57604,1553.29034,1531.04077,1539.38553,1544.77548,1550.41163,1545.27958,1880.0,2188.0
1524.07667,1524.65574,1530.27569,1538.64386,1552.57632,1553.28994,1531.04057,1539.38528,1544.77685,1550.41279,1545.28147,1880.0,2188.0
1524.07714,1524.65576,1530.27577,1538.64381,1552.57665,1553.29039,1531.0406,1539.38512,1544.77584,1550.41432,1545.28017,1880.0,2188.0
1524.07586,1524.65483,1530.27471,1538.64335,1552.57622,1553.28972,1531.04129,1539.38513,1544.77576,1550.41357,1545.27913,1880.0,2188.0
1524.07674,1524.6559,1530.27556,1538.64318,1552.57631,1553.28992,1531.04139,1539.38506,1544.77492,1550.41301,1545.27894,1880.0,2188.0
1524.07656,1524.65568,1530.27643,1538.64314,1552.57645,1553.28999,1531.04146,1539.38488,1544.77504,1550.41219,1545.27978,1880.0,2188.0
1524.07576,1524.65517,1530.27578,1538.64348,1552.57656,1553.29032,1531.04103,1539.38479,1544.77507,1550.41397,1545.28,1880.0,2188.0
1524.07622,1524.65568,1530.27594,1538.644,1552.57611,1553.29058,1531.04057,1539.38579,1544.77594,1550.41347,1545.27955,1880.0,2188.0
1524.0763,1524.65571,1530.27545,1538.6434,1552.5765,1553.29016,1531.04088,1539.38558,1544.7768,1550.41356,1545.2794,1880.0,2188.0
1524.07767,1524.65539,1530.27568,1538.64349,1552.57644,1553.28966,1531.04203,1539.38493,1544.7756,1550.41411,1545.27999,1880.0,2188.0
1524.0764,1524.65576,1530.27648,1538.64378,1552.57633,1553.29042,1531.04083,1539.3856,1544.77688,1550.41329,1545.28065,1880.0,2188.0
1524.0764,1524.65573,1530.27565,1538.64295,1552.57608,1553.28982,1531.04124,1539.38607,1544.77521,1550.4127,1545.27966,1880.0,2188.0
1524.07623,1524.65622,1530.27602,1538.64316,1552.57691,1553.29022,1531.0412,1539.38546,1544.77717,1550.41408,1545.28018,1880.0,2188.0
1524.07684,1524.65518,1530.27571,1538.64392,1552.57622,1553.29012,1531.04113,1539.38515,1544.77692,1550.41447,1545.27987,1880.0,2188.0
1524.07689,1524.65529,1530.2758,1538.64353,1552.57679,1553.29045,1531.04158,1539.3861,1544.77616,1550.41344,1545.28,1880.0,2188.0
